boot_id,uptime_ms,reset_reason,mode,read_error,battery_present,battery_percent,battery_mv,charging,vbus_mv,stage,status0,status1,irq0,irq1,irq2
a3a94d9b1aa62d4d,8350948,11,3,0,1,96,4082,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,8380968,11,3,0,1,96,4082,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,8410997,11,3,0,1,96,4081,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,8441017,11,3,0,1,96,4081,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,8471037,11,3,0,1,96,4081,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,8501057,11,3,0,1,96,4079,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,8531077,11,3,0,1,96,4080,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,8561097,11,3,0,1,96,4078,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,8591117,11,3,0,1,96,4079,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,8621137,11,3,0,1,96,4079,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,8651157,11,3,0,1,96,4077,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,8681177,11,3,0,1,96,4076,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,8711206,11,3,0,1,96,4079,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,8741226,11,3,0,1,96,4078,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,8771246,11,3,0,1,95,4078,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,8801266,11,3,0,1,95,4076,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,8831286,11,3,0,1,95,4077,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,8861306,11,3,0,1,95,4075,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,8891326,11,3,0,1,95,4074,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,8921346,11,3,0,1,95,4074,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,8951366,11,3,0,1,95,4074,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,8981386,11,3,0,1,95,4075,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,9011415,11,3,0,1,95,4074,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,9041435,11,3,0,1,95,4074,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,9071455,11,3,0,1,95,4073,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,9101475,11,3,0,1,95,4073,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,9131495,11,3,0,1,95,4073,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,9161515,11,3,0,1,95,4073,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,9191535,11,3,0,1,95,4072,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,9221555,11,3,0,1,95,4072,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,9251575,11,3,0,1,95,4073,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,9281595,11,3,0,1,95,4071,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,9311624,11,3,0,1,95,4072,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,9341644,11,3,0,1,95,4072,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,9371664,11,3,0,1,95,4071,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,9401684,11,3,0,1,95,4069,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,9431704,11,3,0,1,94,4070,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,9461729,11,3,0,1,94,4071,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,9491749,11,3,0,1,94,4070,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,9521769,11,3,0,1,94,4069,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,9551789,11,3,0,1,94,4070,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,9581809,11,3,0,1,94,4070,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,9611838,11,3,0,1,94,4069,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,9641858,11,3,0,1,94,4067,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,9671878,11,3,0,1,94,4068,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,9701898,11,3,0,1,94,4068,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,9731918,11,3,0,1,94,4068,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,9761938,11,3,0,1,94,4069,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,9791958,11,3,0,1,94,4069,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,9821978,11,3,0,1,94,4068,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,9851998,11,3,0,1,94,4068,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,9882018,11,3,0,1,94,4067,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,9912047,11,3,0,1,94,4067,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,9942067,11,3,0,1,94,4067,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,9972087,11,3,0,1,94,4067,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10002107,11,3,0,1,94,4066,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10032128,11,3,0,1,94,4066,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10062149,11,3,0,1,94,4066,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,10092170,11,3,0,1,94,4067,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10122190,11,3,0,1,94,4065,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10152210,11,3,0,1,94,4065,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10182230,11,3,0,1,94,4066,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,10212259,11,3,0,1,94,4065,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,10242280,11,3,0,1,94,4065,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10272301,11,3,0,1,93,4065,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10302326,11,3,0,1,93,4064,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10332346,11,3,0,1,93,4066,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10362367,11,3,0,1,93,4065,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10392388,11,3,0,1,93,4063,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,10422409,11,3,0,1,93,4063,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10452429,11,3,0,1,93,4065,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10482449,11,3,0,1,93,4064,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,10512478,11,3,0,1,93,4063,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10542499,11,3,0,1,93,4063,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10572520,11,3,0,1,93,4063,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,10602540,11,3,0,1,93,4065,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10632560,11,3,0,1,93,4064,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10662581,11,3,0,1,93,4064,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,10692601,11,3,0,1,93,4065,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10722621,11,3,0,1,93,4064,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10752642,11,3,0,1,93,4064,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,10782663,11,3,0,1,93,4062,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10812692,11,3,0,1,93,4063,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10842713,11,3,0,1,93,4063,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10872734,11,3,0,1,93,4062,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10902755,11,3,0,1,93,4062,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10932775,11,3,0,1,93,4064,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,10962796,11,3,0,1,93,4062,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,10992816,11,3,0,1,93,4063,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,11022836,11,3,0,1,93,4062,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11052856,11,3,0,1,93,4060,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11082876,11,3,0,1,93,4061,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11112905,11,3,0,1,93,4062,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,11142926,11,3,0,1,93,4061,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11172946,11,3,0,1,93,4062,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11202967,11,3,0,1,93,4062,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,11232988,11,3,0,1,93,4060,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,11263008,11,3,0,1,93,4061,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11293029,11,3,0,1,93,4060,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,11323049,11,3,0,1,93,4061,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11353070,11,3,0,1,93,4061,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11383090,11,3,0,1,93,4058,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11413122,11,3,0,1,93,4059,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11443143,11,3,0,1,93,4060,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11473164,11,3,0,1,93,4060,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,11503184,11,3,0,1,93,4058,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11533205,11,3,0,1,93,4061,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,11563225,11,3,0,1,92,4061,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,11593251,11,3,0,1,92,4059,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11623272,11,3,0,1,92,4059,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,11653293,11,3,0,1,92,4058,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11683314,11,3,0,1,92,4060,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11713439,11,3,0,1,92,4059,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,11743460,11,3,0,1,92,4059,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,11773481,11,3,0,1,92,4059,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11803501,11,3,0,1,92,4058,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11833522,11,3,0,1,92,4059,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,11863542,11,3,0,1,92,4059,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,11893563,11,3,0,1,92,4059,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11923584,11,3,0,1,92,4059,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,11953605,11,3,0,1,92,4059,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,11983625,11,3,0,1,92,4057,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,12013750,11,3,0,1,92,4058,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,12043770,11,3,0,1,92,4056,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,12073791,11,3,0,1,92,4057,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,12103811,11,3,0,1,92,4056,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,12133832,11,3,0,1,92,4056,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,12163853,11,3,0,1,92,4056,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,12193874,11,3,0,1,92,4055,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,12223895,11,3,0,1,92,4055,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,12253916,11,3,0,1,92,4054,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,12283936,11,3,0,1,92,4056,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,12314061,11,3,0,1,92,4053,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,12344082,11,3,0,1,92,4055,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,12374103,11,3,0,1,92,4055,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,12404124,11,3,0,1,92,4052,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,12434145,11,3,0,1,92,4054,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,12464166,11,3,0,1,92,4053,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,12494186,11,3,0,1,92,4053,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,12524206,11,3,0,1,92,4054,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,12554226,11,3,0,1,92,4053,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,12584246,11,3,0,1,92,4055,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,12614371,11,3,0,1,92,4054,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,12644392,11,3,0,1,92,4053,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,12674412,11,3,0,1,92,4052,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,12704433,11,3,0,1,92,4053,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,12734454,11,3,0,1,92,4052,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,12764474,11,3,0,1,92,4052,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,12794495,11,3,0,1,92,4052,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,12824515,11,3,0,1,92,4049,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,12854536,11,3,0,1,92,4051,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,12884556,11,3,0,1,92,4051,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,12914681,11,3,0,1,92,4052,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,12944702,11,3,0,1,92,4052,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,12974723,11,3,0,1,92,4051,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13004743,11,3,0,1,92,4049,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13034764,11,3,0,1,92,4049,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,13064785,11,3,0,1,92,4049,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,13094806,11,3,0,1,91,4048,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13124827,11,3,0,1,91,4048,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13154848,11,3,0,1,91,4047,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,13184868,11,3,0,1,91,4048,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13214993,11,3,0,1,91,4047,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,13245014,11,3,0,1,91,4046,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13275035,11,3,0,1,91,4048,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13305056,11,3,0,1,91,4047,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,13335076,11,3,0,1,91,4047,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13365097,11,3,0,1,91,4046,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13395118,11,3,0,1,91,4045,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13425139,11,3,0,1,91,4046,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13455160,11,3,0,1,91,4045,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,13485180,11,3,0,1,91,4045,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,13515305,11,3,0,1,91,4044,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,13545326,11,3,0,1,91,4045,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13575346,11,3,0,1,91,4045,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,13605366,11,3,0,1,91,4045,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13635386,11,3,0,1,91,4044,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13665407,11,3,0,1,91,4045,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,13695428,11,3,0,1,91,4043,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,13725449,11,3,0,1,91,4043,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,13755469,11,3,0,1,91,4043,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13785489,11,3,0,1,91,4043,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13815614,11,3,0,1,91,4042,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13845635,11,3,0,1,91,4043,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13875656,11,3,0,1,91,4042,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13905676,11,3,0,1,91,4040,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,13935696,11,3,0,1,91,4039,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,13965717,11,3,0,1,91,4040,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,13995738,11,3,0,1,91,4041,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,14025759,11,3,0,1,91,4041,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14055780,11,3,0,1,91,4040,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,14085800,11,3,0,1,91,4039,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,14115925,11,3,0,1,91,4038,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14145946,11,3,0,1,91,4039,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,14175966,11,3,0,1,91,4039,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,14205986,11,0,0,1,91,4037,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14236006,11,0,0,1,90,4037,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,14266026,11,1,0,1,90,4037,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14296046,11,1,0,1,90,4037,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,14326066,11,2,0,1,90,4036,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14356086,11,2,0,1,90,4037,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14386106,11,2,0,1,90,4036,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14416231,11,2,0,1,90,4035,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,14446252,11,2,0,1,90,4035,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14476272,11,2,0,1,90,4036,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,14506293,11,3,0,1,90,4036,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14536314,11,3,0,1,90,4036,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14566335,11,3,0,1,90,4035,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14596356,11,3,0,1,90,4035,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,14626376,11,3,0,1,90,4034,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14656396,11,3,0,1,90,4033,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,14686416,11,3,0,1,90,4034,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14716538,11,3,0,1,90,4035,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,14746559,11,3,0,1,90,4033,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14776580,11,3,0,1,90,4033,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14806600,11,3,0,1,90,4034,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14836620,11,3,0,1,90,4032,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14866640,11,3,0,1,90,4033,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,14896660,11,3,0,1,90,4032,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14926680,11,3,0,1,90,4033,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14956700,11,3,0,1,90,4032,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,14986720,11,3,0,1,90,4032,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,15016845,11,3,0,1,90,4032,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,15046866,11,3,0,1,90,4030,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,15076886,11,3,0,1,90,4032,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,15106907,11,3,0,1,90,4031,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,15136928,11,3,0,1,90,4032,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,15166949,11,3,0,1,90,4031,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,15196970,11,3,0,1,90,4031,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,15226990,11,3,0,1,90,4030,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,15257010,11,3,0,1,89,4030,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,15287030,11,3,0,1,89,4030,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,15317155,11,3,0,1,89,4030,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,15347176,11,3,0,1,89,4030,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,15377196,11,3,0,1,89,4030,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,15407217,11,3,0,1,89,4028,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,15437238,11,3,0,1,89,4028,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,15467259,11,3,0,1,89,4029,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,15497279,11,3,0,1,89,4029,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,15527300,11,3,0,1,89,4028,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,15557320,11,3,0,1,89,4027,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,15587340,11,3,0,1,89,4027,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,15617465,11,3,0,1,89,4027,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,15647486,11,3,0,1,89,4026,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,15677506,11,3,0,1,89,4028,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,15707526,11,3,0,1,89,4026,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,15737546,11,3,0,1,89,4026,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,15767566,11,3,0,1,89,4026,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,15797586,11,3,0,1,89,4026,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,15827606,11,3,0,1,89,4027,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,15857626,11,3,0,1,89,4025,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,15887646,11,3,0,1,89,4026,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,15917771,11,3,0,1,89,4027,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,15947791,11,3,0,1,89,4026,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,15977812,11,3,0,1,89,4025,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,16007833,11,3,0,1,89,4024,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,16037853,11,3,0,1,89,4026,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,16067874,11,3,0,1,89,4025,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,16097895,11,3,0,1,89,4023,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,16127915,11,3,0,1,89,4023,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,16157936,11,3,0,1,89,4024,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,16187956,11,3,0,1,89,4023,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,16218081,11,3,0,1,89,4023,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,16248101,11,3,0,1,89,4024,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,16278122,11,3,0,1,89,4023,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,16308143,11,3,0,1,89,4023,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,16338164,11,3,0,1,89,4023,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,16368185,11,3,0,1,89,4023,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,16398206,11,3,0,1,89,4023,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,16428226,11,3,0,1,88,4023,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,16458251,11,3,0,1,88,4022,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,16488272,11,3,0,1,88,4024,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,16518397,11,3,0,1,88,4021,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,16548418,11,3,0,1,88,4022,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,16578438,11,3,0,1,88,4021,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,16608459,11,3,0,1,88,4022,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,16638480,11,3,0,1,88,4019,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,16668501,11,3,0,1,88,4020,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,16698522,11,3,0,1,88,4020,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,16728543,11,3,0,1,88,4020,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,16758564,11,3,0,1,88,4022,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,16788584,11,3,0,1,88,4020,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,16818709,11,3,0,1,88,4020,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,16848730,11,3,0,1,88,4020,0,16374,5,24,85,16,75,114
